ruta,distancia
"Mataró -> España, Lugo -> España, Palencia -> España, Las Palmas -> España, Sevilla -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Pamplona -> España, Castellón",7483.23
"Mataró -> España, Lugo -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Guadalajara",7483.3099999999995
"Mataró -> España, Pamplona -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Las Palmas -> España, Sevilla",7483.33
"Mataró -> España, Palencia -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas -> España, Pamplona -> España, Guadalajara -> España, Lugo",7483.340000000001
"Mataró -> España, Sevilla -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Islas Baleares, Palma",7483.43
"Mataró -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Castellón",7483.470000000001
"Mataró -> España, Guadalajara -> España, Las Palmas -> España, Sevilla -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Lugo -> España, Palencia",7483.52
"Mataró -> España, Las Palmas -> España, Sevilla -> España, Palencia -> España, Lugo -> España, Pamplona -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Castellón",7483.579999999999
"Mataró -> España, Pamplona -> España, Lugo -> España, Islas Baleares, Palma -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Sevilla -> España, Guadalajara",7483.59
"Mataró -> España, Castellón -> España, Lugo -> España, Guadalajara -> España, Las Palmas -> España, Sevilla -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona",7483.75
"Mataró -> España, Las Palmas -> España, Sevilla -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Islas Baleares, Palma",7483.76
"Mataró -> España, Guadalajara -> España, Las Palmas -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla",7483.81
"Mataró -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Palencia -> España, Castellón -> España, Guadalajara -> España, Las Palmas -> España, Sevilla",7483.91
"Mataró -> España, Palencia -> España, Sevilla -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Guadalajara",7483.99
"Mataró -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Pamplona",7484.01
"Mataró -> España, Castellón -> España, Lugo -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona -> España, Guadalajara -> España, Las Palmas -> España, Sevilla",7484.03
"Mataró -> España, Islas Baleares, Palma -> España, Palencia -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Guadalajara -> España, Las Palmas -> España, Sevilla",7484.09
"Mataró -> España, Lugo -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas",7484.23
"Mataró -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Las Palmas -> España, Sevilla -> España, Castellón -> España, Guadalajara",7484.25
"Mataró -> España, Lugo -> España, Palencia -> España, Sevilla -> España, Las Palmas -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Pamplona -> España, Castellón",7484.27
"Mataró -> España, Castellón -> España, Lugo -> España, Guadalajara -> España, Pamplona -> España, Las Palmas -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma",7484.390000000001
"Mataró -> España, Lugo -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Guadalajara",7484.42
"Mataró -> España, Lugo -> España, Guadalajara -> España, Sevilla -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Islas Baleares, Palma",7484.49
"Mataró -> España, Palencia -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Guadalajara -> España, Sevilla -> España, Las Palmas -> España, Islas Baleares, Palma",7484.49
"Mataró -> España, Guadalajara -> España, Sevilla -> España, Las Palmas -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Lugo -> España, Palencia",7484.5599999999995
"Mataró -> España, Pamplona -> España, Lugo -> España, Islas Baleares, Palma -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Las Palmas -> España, Guadalajara",7484.629999999999
"Mataró -> España, Castellón -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Guadalajara -> España, Sevilla -> España, Palencia -> España, Pamplona",7484.63
"Mataró -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Lugo -> España, Guadalajara",7484.68
"Mataró -> España, Sevilla -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Islas Baleares, Palma -> España, Lugo -> España, Guadalajara",7484.68
"Mataró -> España, Pamplona -> España, Lugo -> España, Castellón -> España, Islas Baleares, Palma -> España, Palencia -> España, Las Palmas -> España, Sevilla -> España, Guadalajara",7484.6900000000005
"Mataró -> España, Palencia -> España, Sevilla -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón -> España, Lugo -> España, Pamplona -> España, Guadalajara",7484.759999999999
"Mataró -> España, Castellón -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Sevilla -> España, Lugo -> España, Pamplona -> España, Palencia",7484.789999999999
"Mataró -> España, Pamplona -> España, Guadalajara -> España, Lugo -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Sevilla -> España, Islas Baleares, Palma",7484.950000000001
"Mataró -> España, Palencia -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Sevilla",7485.070000000001
"Mataró -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Las Palmas -> España, Guadalajara -> España, Pamplona",7485.12
"Mataró -> España, Castellón -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Las Palmas -> España, Guadalajara -> España, Sevilla",7485.14
"Mataró -> España, Islas Baleares, Palma -> España, Lugo -> España, Las Palmas -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Guadalajara",7485.26
"Mataró -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara -> España, Palencia -> España, Las Palmas -> España, Lugo -> España, Pamplona",7485.320000000001
"Mataró -> España, Castellón -> España, Lugo -> España, Guadalajara -> España, Pamplona -> España, Sevilla -> España, Las Palmas -> España, Palencia -> España, Islas Baleares, Palma",7485.4400000000005
"Mataró -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma -> España, Pamplona -> España, Guadalajara -> España, Las Palmas",7485.449999999999
"Mataró -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas -> España, Castellón -> España, Lugo",7485.59
"Mataró -> España, Islas Baleares, Palma -> España, Lugo -> España, Palencia -> España, Castellón -> España, Sevilla -> España, Las Palmas -> España, Guadalajara -> España, Pamplona",7485.7
"Mataró -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma -> España, Pamplona -> España, Castellón -> España, Lugo -> España, Guadalajara -> España, Las Palmas",7485.709999999999
"Mataró -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Sevilla -> España, Lugo -> España, Palencia -> España, Castellón",7485.71
"Mataró -> España, Pamplona -> España, Lugo -> España, Castellón -> España, Islas Baleares, Palma -> España, Palencia -> España, Sevilla -> España, Las Palmas -> España, Guadalajara",7485.73
"Mataró -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Las Palmas -> España, Sevilla",7485.84
"Mataró -> España, Palencia -> España, Sevilla -> España, Las Palmas -> España, Castellón -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Guadalajara",7485.87
"Mataró -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Sevilla -> España, Castellón -> España, Lugo",7485.92
"Mataró -> España, Palencia -> España, Islas Baleares, Palma -> España, Castellón -> España, Guadalajara -> España, Pamplona -> España, Las Palmas -> España, Sevilla -> España, Lugo",7486.05
"Mataró -> España, Sevilla -> España, Palencia -> España, Castellón -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Guadalajara -> España, Las Palmas",7486.07
"Mataró -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Castellón -> España, Guadalajara -> España, Sevilla -> España, Las Palmas -> España, Islas Baleares, Palma",7486.200000000001
"Mataró -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Guadalajara",7486.300000000001
"Mataró -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Lugo -> España, Castellón",7486.370000000002
"Mataró -> España, Castellón -> España, Sevilla -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Palencia -> España, Guadalajara -> España, Pamplona",7486.839999999999
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Castellón -> España, Palencia -> España, Pamplona -> España, Las Palmas -> España, Sevilla -> España, Lugo",7486.84
"Mataró -> España, Las Palmas -> España, Sevilla -> España, Lugo -> España, Castellón -> España, Islas Baleares, Palma -> España, Pamplona -> España, Palencia -> España, Guadalajara",7486.889999999999
"Mataró -> España, Palencia -> España, Islas Baleares, Palma -> España, Castellón -> España, Guadalajara -> España, Pamplona -> España, Sevilla -> España, Las Palmas -> España, Lugo",7487.09
"Mataró -> España, Palencia -> España, Castellón -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Las Palmas -> España, Sevilla -> España, Lugo",7487.160000000001
"Mataró -> España, Las Palmas -> España, Sevilla -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Islas Baleares, Palma",7487.25
"Mataró -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Palencia -> España, Guadalajara -> España, Las Palmas -> España, Sevilla -> España, Islas Baleares, Palma",7487.370000000001
"Mataró -> España, Castellón -> España, Lugo -> España, Sevilla -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Palencia -> España, Guadalajara -> España, Pamplona",7487.52
"Mataró -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Las Palmas -> España, Guadalajara -> España, Palencia -> España, Islas Baleares, Palma",7487.640000000001
"Mataró -> España, Sevilla -> España, Palencia -> España, Castellón -> España, Lugo -> España, Pamplona -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas",7487.780000000001
